trimodal;210;360;0.000000;0.000000
trimodal;210;365;0.000000;0.000000
trimodal;210;370;0.000000;0.000000
trimodal;210;375;0.000000;0.000000
trimodal;210;380;0.000000;0.000000
trimodal;210;385;0.000000;0.000000
trimodal;210;390;0.000000;0.000000
trimodal;210;395;0.000000;0.000000
trimodal;210;400;0.000000;0.000000
trimodal;215;5;0.000000;0.000000
trimodal;215;10;0.000000;0.000000
trimodal;215;15;0.000000;0.000000
trimodal;215;20;0.000000;0.000000
trimodal;215;25;0.000000;0.000000
trimodal;215;30;0.000000;0.000000
trimodal;215;35;0.000000;0.000000
trimodal;215;40;0.000000;0.000000
trimodal;215;45;0.000000;0.000000
trimodal;215;50;0.000000;0.000000
trimodal;215;55;0.000000;0.000000
trimodal;215;60;0.000000;0.000000
trimodal;215;65;0.000000;0.000000
trimodal;215;70;0.000000;0.000000
trimodal;215;75;0.000000;0.000000
trimodal;215;80;0.000000;0.000000
trimodal;215;85;0.000000;0.000000
trimodal;215;90;0.000000;0.000000
trimodal;215;95;0.000000;0.000000
trimodal;215;100;0.000000;0.000000
trimodal;215;105;0.000000;0.000000
trimodal;215;110;0.000000;0.000000
trimodal;215;115;0.000000;0.000000
trimodal;215;120;0.000000;0.000000
trimodal;215;125;0.000000;0.000000
trimodal;215;130;0.000000;0.000000
trimodal;215;135;0.000000;0.000000
trimodal;215;140;0.000000;0.000000
trimodal;215;145;0.000000;0.000000
trimodal;215;150;0.000000;0.000000
trimodal;215;155;0.000000;0.000000
trimodal;215;160;0.000000;0.000000
trimodal;215;165;0.000000;0.000000
trimodal;215;170;0.000000;0.000000
trimodal;215;175;0.000000;0.000000
trimodal;215;180;0.000000;0.000000
trimodal;215;185;0.000000;0.000000
trimodal;215;190;0.000000;0.000000
trimodal;215;195;0.000000;0.000000
trimodal;215;200;0.000000;0.000000
trimodal;215;205;0.000000;0.000000
trimodal;215;210;0.000000;0.000000
trimodal;215;215;0.000000;0.000000
trimodal;215;220;0.000000;0.000000
trimodal;215;225;0.000000;0.000000
trimodal;215;230;0.000000;0.000000
trimodal;215;235;0.000000;0.000000
trimodal;215;240;0.000000;0.000000
trimodal;215;245;0.000000;0.000000
trimodal;215;250;0.000000;0.000000
trimodal;215;255;0.000000;0.000000
trimodal;215;260;0.000000;0.000000
trimodal;215;265;0.000000;0.000000
trimodal;215;270;0.000000;0.000000
trimodal;215;275;0.000000;0.000000
trimodal;215;280;0.000000;0.000000
trimodal;215;285;0.000000;0.000000
trimodal;215;290;0.000000;0.000000
trimodal;215;295;0.000000;0.000000
trimodal;215;300;0.000000;0.000000
trimodal;215;305;0.000000;0.000000
trimodal;215;310;0.000000;0.000000
trimodal;215;315;0.000000;0.000000
trimodal;215;320;0.000000;0.000000
trimodal;215;325;0.000000;0.000000
trimodal;215;330;0.000000;0.000000
trimodal;215;335;0.000000;0.000000
trimodal;215;340;0.000000;0.000000
trimodal;215;345;0.000000;0.000000
trimodal;215;350;0.000000;0.000000
trimodal;215;355;0.000000;0.000000
trimodal;215;360;0.000000;0.000000
trimodal;215;365;0.000000;0.000000
trimodal;215;370;0.000000;0.000000
trimodal;215;375;0.000000;0.000000
trimodal;215;380;0.000000;0.000000
trimodal;215;385;0.000000;0.000000
trimodal;215;390;0.000000;0.000000
trimodal;215;395;0.000000;0.000000
trimodal;215;400;0.000000;0.000000
trimodal;220;5;0.000000;0.000000
trimodal;220;10;0.000000;0.000000
trimodal;220;15;0.000000;0.000000
trimodal;220;20;0.000000;0.000000
trimodal;220;25;0.000000;0.000000
trimodal;220;30;0.000000;0.000000
trimodal;220;35;0.000000;0.000000
trimodal;220;40;0.000000;0.000000
trimodal;220;45;0.000000;0.000000
trimodal;220;50;0.000000;0.000000
trimodal;220;55;0.000000;0.000000
trimodal;220;60;0.000000;0.000000
trimodal;220;65;0.000000;0.000000
trimodal;220;70;0.000000;0.000000
trimodal;220;75;0.000000;0.000000
trimodal;220;80;0.000000;0.000000
trimodal;220;85;0.000000;0.000000
trimodal;220;90;0.000000;0.000000
trimodal;220;95;0.000000;0.000000
trimodal;220;100;0.000000;0.000000
trimodal;220;105;0.000000;0.000000
trimodal;220;110;0.000000;0.000000
trimodal;220;115;0.000000;0.000000
trimodal;220;120;0.000000;0.000000
trimodal;220;125;0.000000;0.000000
trimodal;220;130;0.000000;0.000000
trimodal;220;135;0.000000;0.000000
trimodal;220;140;0.000000;0.000000
trimodal;220;145;0.000000;0.000000
trimodal;220;150;0.000000;0.000000
trimodal;220;155;0.000000;0.000000
trimodal;220;160;0.000000;0.000000
trimodal;220;165;0.000000;0.000000
trimodal;220;170;0.000000;0.000000
trimodal;220;175;0.000000;0.000000
trimodal;220;180;0.000000;0.000000
trimodal;220;185;0.000000;0.000000
trimodal;220;190;0.000000;0.000000
trimodal;220;195;0.000000;0.000000
trimodal;220;200;0.000000;0.000000
trimodal;220;205;0.000000;0.000000
trimodal;220;210;0.000000;0.000000
trimodal;220;215;0.000000;0.000000
trimodal;220;220;0.000000;0.000000
trimodal;220;225;0.000000;0.000000
trimodal;220;230;0.000000;0.000000
trimodal;220;235;0.000000;0.000000
trimodal;220;240;0.000000;0.000000
trimodal;220;245;0.000000;0.000000
trimodal;220;250;0.000000;0.000000
trimodal;220;255;0.000000;0.000000
trimodal;220;260;0.000000;0.000000
trimodal;220;265;0.000000;0.000000
trimodal;220;270;0.000000;0.000000
trimodal;220;275;0.000000;0.000000
trimodal;220;280;0.000000;0.000000
trimodal;220;285;0.000000;0.000000
trimodal;220;290;0.000000;0.000000
trimodal;220;295;0.000000;0.000000
trimodal;220;300;0.000000;0.000000
trimodal;220;305;0.000000;0.000000
trimodal;220;310;0.000000;0.000000
trimodal;220;315;0.000000;0.000000
trimodal;220;320;0.000000;0.000000
trimodal;220;325;0.000000;0.000000
trimodal;220;330;0.000000;0.000000
trimodal;220;335;0.000000;0.000000
trimodal;220;340;0.000000;0.000000
trimodal;220;345;0.000000;0.000000
trimodal;220;350;0.000000;0.000000
trimodal;220;355;0.000000;0.000000
trimodal;220;360;0.000000;0.000000
trimodal;220;365;0.000000;0.000000
trimodal;220;370;0.000000;0.000000
trimodal;220;375;0.000000;0.000000
trimodal;220;380;0.000000;0.000000
trimodal;220;385;0.000000;0.000000
trimodal;220;390;0.000000;0.000000
trimodal;220;395;0.000000;0.000000
trimodal;220;400;0.000000;0.000000
trimodal;225;5;0.000000;0.000000
trimodal;225;10;0.000000;0.000000
trimodal;225;15;0.000000;0.000000
trimodal;225;20;0.000000;0.000000
trimodal;225;25;0.000000;0.000000
trimodal;225;30;0.000000;0.000000
trimodal;225;35;0.000000;0.000000
trimodal;225;40;0.000000;0.000000
trimodal;225;45;0.000000;0.000000
trimodal;225;50;0.000000;0.000000
trimodal;225;55;0.000000;0.000000
trimodal;225;60;0.000000;0.000000
trimodal;225;65;0.000000;0.000000
trimodal;225;70;0.000000;0.000000
trimodal;225;75;0.000000;0.000000
trimodal;225;80;0.000000;0.000000
trimodal;225;85;0.000000;0.000000
trimodal;225;90;0.000000;0.000000
trimodal;225;95;0.000000;0.000000
trimodal;225;100;0.000000;0.000000
trimodal;225;105;0.000000;0.000000
trimodal;225;110;0.000000;0.000000
trimodal;225;115;0.000000;0.000000
trimodal;225;120;0.000000;0.000000
trimodal;225;125;0.000000;0.000000
trimodal;225;130;0.000000;0.000000
trimodal;225;135;0.000000;0.000000
trimodal;225;140;0.000000;0.000000
trimodal;225;145;0.000000;0.000000
trimodal;225;150;0.000000;0.000000
trimodal;225;155;0.000000;0.000000
trimodal;225;160;0.000000;0.000000
trimodal;225;165;0.000000;0.000000
trimodal;225;170;0.000000;0.000000
trimodal;225;175;0.000000;0.000000
trimodal;225;180;0.000000;0.000000
trimodal;225;185;0.000000;0.000000
trimodal;225;190;0.000000;0.000000
trimodal;225;195;0.000000;0.000000
trimodal;225;200;0.000000;0.000000
trimodal;225;205;0.000000;0.000000
trimodal;225;210;0.000000;0.000000
trimodal;225;215;0.000000;0.000000
trimodal;225;220;0.000000;0.000000
trimodal;225;225;0.000000;0.000000
trimodal;225;230;0.000000;0.000000
trimodal;225;235;0.000000;0.000000
trimodal;225;240;0.000000;0.000000
trimodal;225;245;0.000000;0.000000
trimodal;225;250;0.000000;0.000000
trimodal;225;255;0.000000;0.000000
trimodal;225;260;0.000000;0.000000
trimodal;225;265;0.000000;0.000000
trimodal;225;270;0.000000;0.000000
trimodal;225;275;0.000000;0.000000
trimodal;225;280;0.000000;0.000000
trimodal;225;285;0.000000;0.000000
trimodal;225;290;0.000000;0.000000
trimodal;225;295;0.000000;0.000000
trimodal;225;300;0.000000;0.000000
trimodal;225;305;0.000000;0.000000
trimodal;225;310;0.000000;0.000000
trimodal;225;315;0.000000;0.000000
trimodal;225;320;0.000000;0.000000
trimodal;225;325;0.000000;0.000000
trimodal;225;330;0.000000;0.000000
trimodal;225;335;0.000000;0.000000
trimodal;225;340;0.000000;0.000000
trimodal;225;345;0.000000;0.000000
trimodal;225;350;0.000000;0.000000
trimodal;225;355;0.000000;0.000000
trimodal;225;360;0.000000;0.000000
trimodal;225;365;0.000000;0.000000
trimodal;225;370;0.000000;0.000000
trimodal;225;375;0.000000;0.000000
trimodal;225;380;0.000000;0.000000
trimodal;225;385;0.000000;0.000000
trimodal;225;390;0.000000;0.000000
trimodal;225;395;0.000000;0.000000
trimodal;225;400;0.000000;0.000000
trimodal;230;5;0.000000;0.000000
trimodal;230;10;0.000000;0.000000
trimodal;230;15;0.000000;0.000000
trimodal;230;20;0.000000;0.000000
trimodal;230;25;0.000000;0.000000
trimodal;230;30;0.000000;0.000000
trimodal;230;35;0.000000;0.000000
trimodal;230;40;0.000000;0.000000
trimodal;230;45;0.000000;0.000000
trimodal;230;50;0.000000;0.000000
trimodal;230;55;0.000000;0.000000
trimodal;230;60;0.000000;0.000000
trimodal;230;65;0.000000;0.000000
trimodal;230;70;0.000000;0.000000
trimodal;230;75;0.000000;0.000000
trimodal;230;80;0.000000;0.000000
trimodal;230;85;0.000000;0.000000
trimodal;230;90;0.000000;0.000000
trimodal;230;95;0.000000;0.000000
trimodal;230;100;0.000000;0.000000
trimodal;230;105;0.000000;0.000000
trimodal;230;110;0.000000;0.000000
trimodal;230;115;0.000000;0.000000
trimodal;230;120;0.000000;0.000000
trimodal;230;125;0.000000;0.000000
trimodal;230;130;0.000000;0.000000
trimodal;230;135;0.000000;0.000000
trimodal;230;140;0.000000;0.000000
trimodal;230;145;0.000000;0.000000
trimodal;230;150;0.000000;0.000000
trimodal;230;155;0.000000;0.000000
trimodal;230;160;0.000000;0.000000
trimodal;230;165;0.000000;0.000000
trimodal;230;170;0.000000;0.000000
trimodal;230;175;0.000000;0.000000
trimodal;230;180;0.000000;0.000000
trimodal;230;185;0.000000;0.000000
trimodal;230;190;0.000000;0.000000
trimodal;230;195;0.000000;0.000000
trimodal;230;200;0.000000;0.000000
trimodal;230;205;0.000000;0.000000
trimodal;230;210;0.000000;0.000000
trimodal;230;215;0.000000;0.000000
trimodal;230;220;0.000000;0.000000
trimodal;230;225;0.000000;0.000000
trimodal;230;230;0.000000;0.000000
trimodal;230;235;0.000000;0.000000
trimodal;230;240;0.000000;0.000000
trimodal;230;245;0.000000;0.000000
trimodal;230;250;0.000000;0.000000
trimodal;230;255;0.000000;0.000000
trimodal;230;260;0.000000;0.000000
trimodal;230;265;0.000000;0.000000
trimodal;230;270;0.000000;0.000000
trimodal;230;275;0.000000;0.000000
trimodal;230;280;0.000000;0.000000
trimodal;230;285;0.000000;0.000000
trimodal;230;290;0.000000;0.000000
trimodal;230;295;0.000000;0.000000
trimodal;230;300;0.000000;0.000000
trimodal;230;305;0.000000;0.000000
trimodal;230;310;0.000000;0.000000
trimodal;230;315;0.000000;0.000000
trimodal;230;320;0.000000;0.000000
trimodal;230;325;0.000000;0.000000
trimodal;230;330;0.000000;0.000000
trimodal;230;335;0.000000;0.000000
trimodal;230;340;0.000000;0.000000
trimodal;230;345;0.000000;0.000000
trimodal;230;350;0.000000;0.000000
trimodal;230;355;0.000000;0.000000
trimodal;230;360;0.000000;0.000000
trimodal;230;365;0.000000;0.000000
trimodal;230;370;0.000000;0.000000
trimodal;230;375;0.000000;0.000000
trimodal;230;380;0.000000;0.000000
trimodal;230;385;0.000000;0.000000
trimodal;230;390;0.000000;0.000000
trimodal;230;395;0.000000;0.000000
trimodal;230;400;0.000000;0.000000
trimodal;235;5;0.000000;0.000000
trimodal;235;10;0.000000;0.000000
trimodal;235;15;0.000000;0.000000
trimodal;235;20;0.000000;0.000000
trimodal;235;25;0.000000;0.000000
trimodal;235;30;0.000000;0.000000
trimodal;235;35;0.000000;0.000000
trimodal;235;40;0.000000;0.000000
trimodal;235;45;0.000000;0.000000
trimodal;235;50;0.000000;0.000000
trimodal;235;55;0.000000;0.000000
trimodal;235;60;0.000000;0.000000
trimodal;235;65;0.000000;0.000000
trimodal;235;70;0.000000;0.000000
trimodal;235;75;0.000000;0.000000
trimodal;235;80;0.000000;0.000000
trimodal;235;85;0.000000;0.000000
trimodal;235;90;0.000000;0.000000
trimodal;235;95;0.000000;0.000000
trimodal;235;100;0.000000;0.000000
trimodal;235;105;0.000000;0.000000
trimodal;235;110;0.000000;0.000000
trimodal;235;115;0.000000;0.000000
trimodal;235;120;0.000000;0.000000
trimodal;235;125;0.000000;0.000000
trimodal;235;130;0.000000;0.000000
trimodal;235;135;0.000000;0.000000
trimodal;235;140;0.000000;0.000000
trimodal;235;145;0.000000;0.000000
trimodal;235;150;0.000000;0.000000
trimodal;235;155;0.000000;0.000000
trimodal;235;160;0.000000;0.000000
trimodal;235;165;0.000000;0.000000
trimodal;235;170;0.000000;0.000000
trimodal;235;175;0.000000;0.000000
trimodal;235;180;0.000000;0.000000
trimodal;235;185;0.000000;0.000000
trimodal;235;190;0.000000;0.000000
trimodal;235;195;0.000000;0.000000
trimodal;235;200;0.000000;0.000000
trimodal;235;205;0.000000;0.000000
trimodal;235;210;0.000000;0.000000
trimodal;235;215;0.000000;0.000000
trimodal;235;220;0.000000;0.000000
trimodal;235;225;0.000000;0.000000
trimodal;235;230;0.000000;0.000000
trimodal;235;235;0.000000;0.000000
trimodal;235;240;0.000000;0.000000
trimodal;235;245;0.000000;0.000000
trimodal;235;250;0.000000;0.000000
trimodal;235;255;0.000000;0.000000
trimodal;235;260;0.000000;0.000000
trimodal;235;265;0.000000;0.000000
trimodal;235;270;0.000000;0.000000
trimodal;235;275;0.000000;0.000000
trimodal;235;280;0.000000;0.000000
trimodal;235;285;0.000000;0.000000
trimodal;235;290;0.000000;0.000000
trimodal;235;295;0.000000;0.000000
trimodal;235;300;0.000000;0.000000
trimodal;235;305;0.000000;0.000000
trimodal;235;310;0.000000;0.000000
trimodal;235;315;0.000000;0.000000
trimodal;235;320;0.000000;0.000000
trimodal;235;325;0.000000;0.000000
trimodal;235;330;0.000000;0.000000
trimodal;235;335;0.000000;0.000000
trimodal;235;340;0.000000;0.000000
trimodal;235;345;0.000000;0.000000
trimodal;235;350;0.000000;0.000000
trimodal;235;355;0.000000;0.000000
trimodal;235;360;0.000000;0.000000
trimodal;235;365;0.000000;0.000000
trimodal;235;370;0.000000;0.000000
trimodal;235;375;0.000000;0.000000
trimodal;235;380;0.000000;0.000000
trimodal;235;385;0.000000;0.000000
trimodal;235;390;0.000000;0.000000
trimodal;235;395;0.000000;0.000000
trimodal;235;400;0.000000;0.000000
trimodal;240;5;0.000000;0.000000
trimodal;240;10;0.000000;0.000000
trimodal;240;15;0.000000;0.000000
trimodal;240;20;0.000000;0.000000
trimodal;240;25;0.000000;0.000000
trimodal;240;30;0.000000;0.000000
trimodal;240;35;0.000000;0.000000
trimodal;240;40;0.000000;0.000000
trimodal;240;45;0.000000;0.000000
trimodal;240;50;0.000000;0.000000
trimodal;240;55;0.000000;0.000000
trimodal;240;60;0.000000;0.000000
trimodal;240;65;0.000000;0.000000
trimodal;240;70;0.000000;0.000000
trimodal;240;75;0.000000;0.000000
trimodal;240;80;0.000000;0.000000
trimodal;240;85;0.000000;0.000000
trimodal;240;90;0.000000;0.000000
trimodal;240;95;0.000000;0.000000
trimodal;240;100;0.000000;0.000000
trimodal;240;105;0.000000;0.000000
trimodal;240;110;0.000000;0.000000
trimodal;240;115;0.000000;0.000000
trimodal;240;120;0.000000;0.000000
trimodal;240;125;0.000000;0.000000
trimodal;240;130;0.000000;0.000000
trimodal;240;135;0.000000;0.000000
trimodal;240;140;0.000000;0.000000
trimodal;240;145;0.000000;0.000000
trimodal;240;150;0.000000;0.000000
trimodal;240;155;0.000000;0.000000
trimodal;240;160;0.000000;0.000000
trimodal;240;165;0.000000;0.000000
trimodal;240;170;0.000000;0.000000
trimodal;240;175;0.000000;0.000000
trimodal;240;180;0.000000;0.000000
trimodal;240;185;0.000000;0.000000
trimodal;240;190;0.000000;0.000000
trimodal;240;195;0.000000;0.000000
trimodal;240;200;0.000000;0.000000
trimodal;240;205;0.000000;0.000000
trimodal;240;210;0.000000;0.000000
trimodal;240;215;0.000000;0.000000
trimodal;240;220;0.000000;0.000000
trimodal;240;225;0.000000;0.000000
trimodal;240;230;0.000000;0.000000
trimodal;240;235;0.000000;0.000000
trimodal;240;240;0.000000;0.000000
trimodal;240;245;0.000000;0.000000
trimodal;240;250;0.000000;0.000000
trimodal;240;255;0.000000;0.000000
trimodal;240;260;0.000000;0.000000
trimodal;240;265;0.000000;0.000000
trimodal;240;270;0.000000;0.000000
trimodal;240;275;0.000000;0.000000
trimodal;240;280;0.000000;0.000000
trimodal;240;285;0.000000;0.000000
trimodal;240;290;0.000000;0.000000
trimodal;240;295;0.000000;0.000000
trimodal;240;300;0.000000;0.000000
trimodal;240;305;0.000000;0.000000
trimodal;240;310;0.000000;0.000000
trimodal;240;315;0.000000;0.000000
trimodal;240;320;0.000000;0.000000
trimodal;240;325;0.000000;0.000000
trimodal;240;330;0.000000;0.000000
trimodal;240;335;0.000000;0.000000
trimodal;240;340;0.000000;0.000000
trimodal;240;345;0.000000;0.000000
trimodal;240;350;0.000000;0.000000
trimodal;240;355;0.000000;0.000000
trimodal;240;360;0.000000;0.000000
trimodal;240;365;0.000000;0.000000
trimodal;240;370;0.000000;0.000000
trimodal;240;375;0.000000;0.000000
trimodal;240;380;0.000000;0.000000
trimodal;240;385;0.000000;0.000000
trimodal;240;390;0.000000;0.000000
trimodal;240;395;0.000000;0.000000
trimodal;240;400;0.000000;0.000000
trimodal;245;5;0.000000;0.000000
trimodal;245;10;0.000000;0.000000
trimodal;245;15;0.000000;0.000000
trimodal;245;20;0.000000;0.000000
trimodal;245;25;0.000000;0.000000
trimodal;245;30;0.000000;0.000000
trimodal;245;35;0.000000;0.000000
trimodal;245;40;0.000000;0.000000
trimodal;245;45;0.000000;0.000000
trimodal;245;50;0.000000;0.000000
trimodal;245;55;0.000000;0.000000
trimodal;245;60;0.000000;0.000000
trimodal;245;65;0.000000;0.000000
trimodal;245;70;0.000000;0.000000
trimodal;245;75;0.000000;0.000000
trimodal;245;80;0.000000;0.000000
trimodal;245;85;0.000000;0.000000
trimodal;245;90;0.000000;0.000000
trimodal;245;95;0.000000;0.000000
trimodal;245;100;0.000000;0.000000
trimodal;245;105;0.000000;0.000000
trimodal;245;110;0.000000;0.000000
trimodal;245;115;0.000000;0.000000
trimodal;245;120;0.000000;0.000000
trimodal;245;125;0.000000;0.000000
trimodal;245;130;0.000000;0.000000
trimodal;245;135;0.000000;0.000000
trimodal;245;140;0.000000;0.000000
trimodal;245;145;0.000000;0.000000
trimodal;245;150;0.000000;0.000000
trimodal;245;155;0.000000;0.000000
trimodal;245;160;0.000000;0.000000
trimodal;245;165;0.000000;0.000000
trimodal;245;170;0.000000;0.000000
trimodal;245;175;0.000000;0.000000
trimodal;245;180;0.000000;0.000000
trimodal;245;185;0.000000;0.000000
trimodal;245;190;0.000000;0.000000
trimodal;245;195;0.000000;0.000000
trimodal;245;200;0.000000;0.000000
trimodal;245;205;0.000000;0.000000
trimodal;245;210;0.000000;0.000000
trimodal;245;215;0.000000;0.000000
trimodal;245;220;0.000000;0.000000
trimodal;245;225;0.000000;0.000000
trimodal;245;230;0.000000;0.000000
trimodal;245;235;0.000000;0.000000
trimodal;245;240;0.000000;0.000000
trimodal;245;245;0.000000;0.000000
trimodal;245;250;0.000000;0.000000
trimodal;245;255;0.000000;0.000000
trimodal;245;260;0.000000;0.000000
trimodal;245;265;0.000000;0.000000
trimodal;245;270;0.000000;0.000000
trimodal;245;275;0.000000;0.000000
trimodal;245;280;0.000000;0.000000
trimodal;245;285;0.000000;0.000000
trimodal;245;290;0.000000;0.000000
trimodal;245;295;0.000000;0.000000
trimodal;245;300;0.000000;0.000000
trimodal;245;305;0.000000;0.000000
trimodal;245;310;0.000000;0.000000
trimodal;245;315;0.000000;0.000000
trimodal;245;320;0.000000;0.000000
trimodal;245;325;0.000000;0.000000
trimodal;245;330;0.000000;0.000000
trimodal;245;335;0.000000;0.000000
trimodal;245;340;0.000000;0.000000
trimodal;245;345;0.000000;0.000000
trimodal;245;350;0.000000;0.000000
trimodal;245;355;0.000000;0.000000
trimodal;245;360;0.000000;0.000000
trimodal;245;365;0.000000;0.000000
trimodal;245;370;0.000000;0.000000
trimodal;245;375;0.000000;0.000000
trimodal;245;380;0.000000;0.000000
trimodal;245;385;0.000000;0.000000
trimodal;245;390;0.000000;0.000000
trimodal;245;395;0.000000;0.000000
trimodal;245;400;0.000000;0.000000
trimodal;250;5;0.000000;0.000000
trimodal;250;10;0.000000;0.000000
trimodal;250;15;0.000000;0.000000
trimodal;250;20;0.000000;0.000000
trimodal;250;25;0.000000;0.000000
trimodal;250;30;0.000000;0.000000
trimodal;250;35;0.000000;0.000000
trimodal;250;40;0.000000;0.000000
trimodal;250;45;0.000000;0.000000
trimodal;250;50;0.000000;0.000000
trimodal;250;55;0.000000;0.000000
trimodal;250;60;0.000000;0.000000
trimodal;250;65;0.000000;0.000000
trimodal;250;70;0.000000;0.000000
trimodal;250;75;0.000000;0.000000
trimodal;250;80;0.000000;0.000000
trimodal;250;85;0.000000;0.000000
trimodal;250;90;0.000000;0.000000
trimodal;250;95;0.000000;0.000000
trimodal;250;100;0.000000;0.000000
trimodal;250;105;0.000000;0.000000
trimodal;250;110;0.000000;0.000000
trimodal;250;115;0.000000;0.000000
trimodal;250;120;0.000000;0.000000
trimodal;250;125;0.000000;0.000000
trimodal;250;130;0.000000;0.000000
trimodal;250;135;0.000000;0.000000
trimodal;250;140;0.000000;0.000000
trimodal;250;145;0.000000;0.000000
trimodal;250;150;0.000000;0.000000
trimodal;250;155;0.000000;0.000000
trimodal;250;160;0.000000;0.000000
trimodal;250;165;0.000000;0.000000
trimodal;250;170;0.000000;0.000000
trimodal;250;175;0.000000;0.000000
trimodal;250;180;0.000000;0.000000
trimodal;250;185;0.000000;0.000000
trimodal;250;190;0.000000;0.000000
trimodal;250;195;0.000000;0.000000
trimodal;250;200;0.000000;0.000000
trimodal;250;205;0.000000;0.000000
trimodal;250;210;0.000000;0.000000
trimodal;250;215;0.000000;0.000000
trimodal;250;220;0.000000;0.000000
trimodal;250;225;0.000000;0.000000
trimodal;250;230;0.000000;0.000000
trimodal;250;235;0.000000;0.000000
trimodal;250;240;0.000000;0.000000
trimodal;250;245;0.000000;0.000000
trimodal;250;250;0.000000;0.000000
trimodal;250;255;0.000000;0.000000
trimodal;250;260;0.000000;0.000000
trimodal;250;265;0.000000;0.000000
trimodal;250;270;0.000000;0.000000
trimodal;250;275;0.000000;0.000000
trimodal;250;280;0.000000;0.000000
trimodal;250;285;0.000000;0.000000
trimodal;250;290;0.000000;0.000000
trimodal;250;295;0.000000;0.000000
trimodal;250;300;0.000000;0.000000
trimodal;250;305;0.000000;0.000000
trimodal;250;310;0.000000;0.000000
trimodal;250;315;0.000000;0.000000
trimodal;250;320;0.000000;0.000000
trimodal;250;325;0.000000;0.000000
trimodal;250;330;0.000000;0.000000
trimodal;250;335;0.000000;0.000000
trimodal;250;340;0.000000;0.000000
trimodal;250;345;0.000000;0.000000
trimodal;250;350;0.000000;0.000000
trimodal;250;355;0.000000;0.000000
trimodal;250;360;0.000000;0.000000
trimodal;250;365;0.000000;0.000000
trimodal;250;370;0.000000;0.000000
trimodal;250;375;0.000000;0.000000
trimodal;250;380;0.000000;0.000000
trimodal;250;385;0.000000;0.000000
trimodal;250;390;0.000000;0.000000
trimodal;250;395;0.000000;0.000000
trimodal;250;400;0.000000;0.000000
trimodal;255;5;0.000000;0.000000
trimodal;255;10;0.000000;0.000000
trimodal;255;15;0.000000;0.000000
trimodal;255;20;0.000000;0.000000
trimodal;255;25;0.000000;0.000000
trimodal;255;30;0.000000;0.000000
trimodal;255;35;0.000000;0.000000
trimodal;255;40;0.000000;0.000000
trimodal;255;45;0.000000;0.000000
trimodal;255;50;0.000000;0.000000
trimodal;255;55;0.000000;0.000000
trimodal;255;60;0.000000;0.000000
trimodal;255;65;0.000000;0.000000
trimodal;255;70;0.000000;0.000000
trimodal;255;75;0.000000;0.000000
trimodal;255;80;0.000000;0.000000
trimodal;255;85;0.000000;0.000000
trimodal;255;90;0.000000;0.000000
trimodal;255;95;0.000000;0.000000
trimodal;255;100;0.000000;0.000000
trimodal;255;105;0.000000;0.000000
trimodal;255;110;0.000000;0.000000
trimodal;255;115;0.000000;0.000000
trimodal;255;120;0.000000;0.000000
trimodal;255;125;0.000000;0.000000
trimodal;255;130;0.000000;0.000000
trimodal;255;135;0.000000;0.000000
trimodal;255;140;0.000000;0.000000
trimodal;255;145;0.000000;0.000000
trimodal;255;150;0.000000;0.000000
trimodal;255;155;0.000000;0.000000
trimodal;255;160;0.000000;0.000000
trimodal;255;165;0.000000;0.000000
trimodal;255;170;0.000000;0.000000
trimodal;255;175;0.000000;0.000000
trimodal;255;180;0.000000;0.000000
trimodal;255;185;0.000000;0.000000
trimodal;255;190;0.000000;0.000000
trimodal;255;195;0.000000;0.000000
trimodal;255;200;0.000000;0.000000
trimodal;255;205;0.000000;0.000000
trimodal;255;210;0.000000;0.000000
trimodal;255;215;0.000000;0.000000
trimodal;255;220;0.000000;0.000000
trimodal;255;225;0.000000;0.000000
trimodal;255;230;0.000000;0.000000
trimodal;255;235;0.000000;0.000000
trimodal;255;240;0.000000;0.000000
trimodal;255;245;0.000000;0.000000
trimodal;255;250;0.000000;0.000000
trimodal;255;255;0.000000;0.000000
trimodal;255;260;0.000000;0.000000
trimodal;255;265;0.000000;0.000000
trimodal;255;270;0.000000;0.000000
trimodal;255;275;0.000000;0.000000
trimodal;255;280;0.000000;0.000000
trimodal;255;285;0.000000;0.000000
trimodal;255;290;0.000000;0.000000
trimodal;255;295;0.000000;0.000000
trimodal;255;300;0.000000;0.000000
trimodal;255;305;0.000000;0.000000
trimodal;255;310;0.000000;0.000000
trimodal;255;315;0.000000;0.000000
trimodal;255;320;0.000000;0.000000
trimodal;255;325;0.000000;0.000000
trimodal;255;330;0.000000;0.000000
trimodal;255;335;0.000000;0.000000
trimodal;255;340;0.000000;0.000000
trimodal;255;345;0.000000;0.000000
trimodal;255;350;0.000000;0.000000
trimodal;255;355;0.000000;0.000000
trimodal;255;360;0.000000;0.000000
trimodal;255;365;0.000000;0.000000
trimodal;255;370;0.000000;0.000000
trimodal;255;375;0.000000;0.000000
trimodal;255;380;0.000000;0.000000
trimodal;255;385;0.000000;0.000000
trimodal;255;390;0.000000;0.000000
trimodal;255;395;0.000000;0.000000
trimodal;255;400;0.000000;0.000000
trimodal;260;5;0.000000;0.000000
trimodal;260;10;0.000000;0.000000
trimodal;260;15;0.000000;0.000000
trimodal;260;20;0.000000;0.000000
trimodal;260;25;0.000000;0.000000
trimodal;260;30;0.000000;0.000000
trimodal;260;35;0.000000;0.000000
